,Unnamed: 0,firstSeen,lastSeen,icao24,callsign,estDepartureAirport,estArrivalAirport,registration,manufacturericao,manufacturername,model,typecode,serialnumber,linenumber,icaoaircrafttype,operator,operatorcallsign,operatoricao,operatoriata,owner,testreg,registered,reguntil,status,built,firstflightdate,seatconfiguration,engines,modes,adsb,acars,notes,categoryDescription,day,id_x,ident,type,name_x,latitude_deg,longitude_deg,elevation_ft,continent_x,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link_x,keywords_x,id_y,code,name_y,continent_y,wikipedia_link_y,keywords_y
1675,1675,2021-11-12 09:08:00+00:00,2021-11-12 10:04:22+00:00,400f00,EZY659T,EGSS,EGPF,G-EZBF,AIRBUS,Airbus Sas,AIRBUS A319-111,A319,2923,,L2J,,EASY,EZY,,Easyjet Airline,,2006-11-02,,,2006-01-01,,,2 x CFM CFM56-5B5/P<br>,False,False,False,,No ADS-B Emitter Category Information,12,2476.0,EGSS,large_airport,London Stansted Airport,51.8849983215,0.234999999404,348.0,EU,GB,GB-ENG,London,yes,EGSS,STN,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1676,1676,2021-11-12 09:29:46+00:00,2021-11-12 10:23:08+00:00,401166,MDI03,EGGP,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2418.0,EGGP,medium_airport,Liverpool John Lennon Airport,53.333599,-2.84972,80.0,EU,GB,GB-ENG,Liverpool,yes,EGGP,LPL,,http://www.liverpoolairport.com/,https://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1677,1677,2021-11-12 10:42:53+00:00,2021-11-12 11:00:29+00:00,406de7,CG199,,EGPF,G-MCGR,LEONARDO,Agustawestland Ltd,AGUSTA AW189,A189,92004,,H2T,Bristow Helicopters,BRISTOW,BHL,,Bristow Helicopters Ltd,,2016-12-13,,,2014-01-01,,,2 x GENERAL ELECTRIC CO CT7-2E1<br>,False,False,False,,Rotorcraft,12,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1678,1678,2021-11-12 10:25:49+00:00,2021-11-12 11:33:19+00:00,407600,BAW2512,EGKK,EGPF,G-NEOP,AIRBUS,Airbus Industrie,A321-251NX,A21N,,,L2J,British Airways,SPEEDBIRD,BAW,BA,,,2019-03-27,,,,,,,False,False,False,,,12,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1679,1679,2021-11-12 11:19:38+00:00,2021-11-12 12:00:09+00:00,424b9e,MKNOX,EGNR,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2446.0,EGNR,medium_airport,Hawarden Airport,53.178101,-2.97778,45.0,EU,GB,GB-WLS,Hawarden,no,EGNR,CEG,,,https://en.wikipedia.org/wiki/Hawarden_Airport,Chester,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1680,1680,2021-11-12 12:07:31+00:00,2021-11-12 12:23:39+00:00,400f2b,REV477,,EGPF,G-CDZT,RAYTHEON,Raytheon Aircraft Company,BEECH B200,BE20,BB-1619,0,L2T,Rvl Aviation Limited,,,,Rvl Aviation Limited,,,,,,,,,False,False,False,,,12,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1681,1681,2021-11-12 12:08:45+00:00,2021-11-12 12:30:55+00:00,406df5,GSGTS,,EGPF,G-SGTS,VIKING (2),Viking Air Ltd,DHC-6 SERIES 400 Twin Otter,DHC6,918,,L2T,,,,,Loganair,,2015-05-21,,,2014-01-01,,,2 x PRATT &amp; WHITNEY CANADA PT6A-34&nbsp;&nbsp;( HARTZELL HC-B3TN-3D/T10282NB )<br>,False,False,False,,,12,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1682,1682,2021-11-12 12:36:21+00:00,2021-11-12 13:30:12+00:00,40756a,EZY182H,EGGW,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2419.0,EGGW,large_airport,London Luton Airport,51.874698638916016,-0.3683330118656158,526.0,EU,GB,GB-ENG,London,yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1683,1683,2021-11-12 12:31:40+00:00,2021-11-12 13:33:36+00:00,400d8c,EZY881,EGKK,EGPF,G-EZAB,AIRBUS,Airbus Sas,AIRBUS A319-111,A319,2681,,L2J,,EASY,EZY,,Easyjet Airline,,2006-02-06,,,2006-01-01,,,2 x CFM CFM56-5B5/P<br>,False,False,False,,No ADS-B Emitter Category Information,12,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1684,1684,2021-11-12 12:35:34+00:00,2021-11-12 13:42:22+00:00,4070bb,GJMBO,EGHH,EGPF,G-JMBO,EMBRAER,Embraer Sa,EMB-505 Phenom 300,E55P,50500366,,L2J,,,,,Catreus,,2016-10-28,,,2016-01-01,,,2 x PRATT &amp; WHITNEY CANADA PW535E<br>,False,False,False,,No ADS-B Emitter Category Information,12,2421.0,EGHH,medium_airport,Bournemouth Airport,50.779999,-1.8425,38.0,EU,GB,GB-ENG,Bournemouth,yes,EGHH,BOH,,http://www.bournemouthairport.com/,https://en.wikipedia.org/wiki/Bournemouth_Airport,RAF Hurn,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1685,1685,2021-11-12 10:48:00+00:00,2021-11-12 13:46:40+00:00,4075bb,EXS7BY,LEAL,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3997.0,LEAL,large_airport,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,142.0,EU,ES,ES-V,Alicante,yes,LEAL,ALC,,https://www.aena.es/en/alicante-elche.html,https://en.wikipedia.org/wiki/Alicante_Airport,,302684,ES,Spain,EU,https://en.wikipedia.org/wiki/Spain,Aeropuertos de España
1686,1686,2021-11-12 13:40:32+00:00,2021-11-12 14:17:50+00:00,4ca640,EIN226,EIDW,EGPF,EI-DVH,AIRBUS,Airbus Industrie,A320-214,A320,3345,,L2J,,SHAMROCK,EIN,,Aer Lingus Limited,,2007-12-14,,,2007-01-01,,,2x CFM CFM56-5B4/3,False,False,False,,No ADS-B Emitter Category Information,12,2533.0,EIDW,large_airport,Dublin Airport,53.421299,-6.27007,242.0,EU,IE,IE-D,Dublin,yes,EIDW,DUB,,http://www.dublinairport.com/,https://en.wikipedia.org/wiki/Dublin_Airport,Aerfort Bhaile Átha Cliath,302694,IE,Ireland,EU,https://en.wikipedia.org/wiki/Ireland,Eire
1687,1687,2021-11-12 11:03:09+00:00,2021-11-12 14:21:36+00:00,407177,EXS2DN,LEMG,EGPF,,,,,,,,,,,,,,,,,,,,,,False,False,False,,Large (75000 to 300000 lbs),12,4020.0,LEMG,large_airport,Málaga-Costa del Sol Airport,36.6749,-4.49911,53.0,EU,ES,ES-AN,Málaga,yes,LEMG,AGP,,https://www.aena.es/en/malaga-costa-del-sol.html,https://en.wikipedia.org/wiki/M%C3%A1laga_Airport,"Costa del Sol,Malaga",302684,ES,Spain,EU,https://en.wikipedia.org/wiki/Spain,Aeropuertos de España
1688,1688,2021-11-12 13:18:25+00:00,2021-11-12 14:28:50+00:00,400f00,EZY42PZ,EHAM,EGPF,G-EZBF,AIRBUS,Airbus Sas,AIRBUS A319-111,A319,2923,,L2J,,EASY,EZY,,Easyjet Airline,,2006-11-02,,,2006-01-01,,,2 x CFM CFM56-5B5/P<br>,False,False,False,,No ADS-B Emitter Category Information,12,2513.0,EHAM,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,yes,EHAM,AMS,,http://www.schiphol.nl/,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,,302708,NL,Netherlands,EU,https://en.wikipedia.org/wiki/Netherlands,"Holland,Luchthavens van Nederland"
1689,1689,2021-11-11 11:48:29+00:00,2021-11-12 14:48:20+00:00,89611b,UAE27,YSSY,EGPF,A6-ECT,BOEING,Boeing,777 31HER,B77W,35591,,L2J,,EMIRATES,UAE,,Emirates Airline,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,12,27145.0,YSSY,large_airport,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,yes,YSSY,SYD,,http://www.sydneyairport.com.au/,https://en.wikipedia.org/wiki/Kingsford_Smith_International_Airport,RAAF Station Mascot,302764,AU,Australia,OC,https://en.wikipedia.org/wiki/Australia,
1690,1690,2021-11-12 14:08:38+00:00,2021-11-12 14:51:25+00:00,4ca706,RYR5774,EIDW,EGPF,EI-EBI,BOEING,The Boeing Company,BOEING 737-8AS,B738,37527,,L2J,,RYANAIR,RYR,,Ryanair Designated Activity Company,,2009-02-11,,,2009-01-01,,,2x CFM CFM56-7B,False,False,False,,No ADS-B Emitter Category Information,12,2533.0,EIDW,large_airport,Dublin Airport,53.421299,-6.27007,242.0,EU,IE,IE-D,Dublin,yes,EIDW,DUB,,http://www.dublinairport.com/,https://en.wikipedia.org/wiki/Dublin_Airport,Aerfort Bhaile Átha Cliath,302694,IE,Ireland,EU,https://en.wikipedia.org/wiki/Ireland,Eire
1691,1691,2021-11-12 14:36:30+00:00,2021-11-12 15:00:21+00:00,406de7,CG199,,EGPF,G-MCGR,LEONARDO,Agustawestland Ltd,AGUSTA AW189,A189,92004,,H2T,Bristow Helicopters,BRISTOW,BHL,,Bristow Helicopters Ltd,,2016-12-13,,,2014-01-01,,,2 x GENERAL ELECTRIC CO CT7-2E1<br>,False,False,False,,Rotorcraft,12,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1692,1692,2021-11-12 13:26:00+00:00,2021-11-12 15:08:39+00:00,3c4dd6,DLH974,EDDF,EGPF,D-ACNV,CANADAIR,Bombardier,CRJ 900 LR NG,CRJ9,15268,,L2J,,LUFTHANSA,DLH,,Lufthansa Regional,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,12,2212.0,EDDF,large_airport,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,yes,EDDF,FRA,,http://www.frankfurt-airport.de/,https://en.wikipedia.org/wiki/Frankfurt_Airport,"EDAF, Rhein-Main Air Base",302681,DE,Germany,EU,https://en.wikipedia.org/wiki/Germany,Flughäfen in Deutschland
1693,1693,2021-11-12 14:11:02+00:00,2021-11-12 15:12:59+00:00,40799c,CFE31BZ,EGLC,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2430.0,EGLC,medium_airport,London City Airport,51.505299,0.055278,19.0,EU,GB,GB-ENG,London,yes,EGLC,LCY,,http://www.londoncityairport.com/,https://en.wikipedia.org/wiki/London_City_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1694,1694,2021-11-12 14:16:17+00:00,2021-11-12 15:16:27+00:00,4079f6,SHT6R,EGLL,EGPF,G-TTNO,AIRBUS,,A320 251N,A20N,,,L2J,British Airways,SPEEDBIRD,BAW,BA,,,,,,,,,,False,False,False,,,12,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1695,1695,2021-11-12 14:41:00+00:00,2021-11-12 15:41:27+00:00,406b5b,SHT6V,EGLL,EGPF,G-GATL,AIRBUS,Airbus Sas,AIRBUS A320-232,A320,1834,,L2J,,SPEEDBIRD,BAW,,British Airways,,2015-01-21,,,2003-01-01,,,2 x INTERNATIONAL AERO ENGINE V2527-A5<br>,False,False,False,,No ADS-B Emitter Category Information,12,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1696,1696,2021-11-12 14:51:04+00:00,2021-11-12 15:55:29+00:00,40600e,EZY484P,EGKK,EGPF,G-EZTD,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,3909,,L2J,,EASY,EZY,,Easyjet Airline,,2009-05-15,,,2009-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,12,2429.0,EGKK,large_airport,London Gatwick Airport,51.148102,-0.190278,202.0,EU,GB,GB-ENG,London,yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1697,1697,2021-11-12 14:54:50+00:00,2021-11-12 15:58:48+00:00,407837,EZY191G,EGGD,EGPF,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2417.0,EGGD,medium_airport,Bristol Airport,51.382702,-2.71909,622.0,EU,GB,GB-ENG,Bristol,yes,EGGD,BRS,,http://www.bristolairport.co.uk/,https://en.wikipedia.org/wiki/Bristol_International_Airport,Lulsgate Bottom,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1698,1698,2021-11-12 15:41:15+00:00,2021-11-12 16:10:56+00:00,406b91,EZY735Z,EGAA,EGPF,G-EZWY,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,6267,,L2J,,EASY,EZY,,Easyjet Airline,,2017-06-12,,,2014-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,12,2385.0,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.21582984924,268.0,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1699,1699,2021-11-12 15:13:14+00:00,2021-11-12 16:18:34+00:00,48415f,KLM55C,EHAM,EGPF,PH-BXF,BOEING,Boeing,737NG 8K2/W,B738,29596,,L2J,,KLM,KLM,,Klm Royal Dutch Airlines,,,,,,,,,False,False,False,,No ADS-B Emitter Category Information,12,2513.0,EHAM,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,yes,EHAM,AMS,,http://www.schiphol.nl/,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,,302708,NL,Netherlands,EU,https://en.wikipedia.org/wiki/Netherlands,"Holland,Luchthavens van Nederland"
1700,1700,2021-11-12 15:28:18+00:00,2021-11-12 16:27:55+00:00,4075fe,SHT6E,EGLL,EGPF,G-NEOS,AIRBUS,Airbus Industrie,321-251NX,A21N,,,L2J,British Airways,SPEEDBIRD,BAW,BA,,,2019-01-29,,,,,,,False,False,False,,,12,2434.0,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1701,1701,2021-11-12 16:18:02+00:00,2021-11-12 16:33:51+00:00,406df5,GSGTS,,EGPF,G-SGTS,VIKING (2),Viking Air Ltd,DHC-6 SERIES 400 Twin Otter,DHC6,918,,L2T,,,,,Loganair,,2015-05-21,,,2014-01-01,,,2 x PRATT &amp; WHITNEY CANADA PT6A-34&nbsp;&nbsp;( HARTZELL HC-B3TN-3D/T10282NB )<br>,False,False,False,,,12,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1702,1702,2021-11-12 16:31:32+00:00,2021-11-12 16:45:26+00:00,4012d2,GBVVK,,EGPF,G-BVVK,VIKING (2),De Havilland Canada,DHC-6 SERIES 310 Twin Otter,DHC6,666,,L2T,Flybe,JERSEY,BEE,BE,Flybe,,1997-04-07,,,1980-01-01,,,2 x PRATT &amp; WHITNEY CANADA PT6A-27&nbsp;&nbsp;( HARTZELL HC-B3TN-3D/T10282B+0 )<br>,False,False,False,,,12,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1703,1703,2021-11-12 15:48:39+00:00,2021-11-12 17:44:43+00:00,43e9ea,MDRIL,EGHH,EGPF,M-DRIL,PILATUS,Pilatus,Pilatus PC-XII 47E,PC12,1422,,L1T,,,,,Drilling Systems Ltd,,,,,,,,,False,False,False,,,12,2421.0,EGHH,medium_airport,Bournemouth Airport,50.779999,-1.8425,38.0,EU,GB,GB-ENG,Bournemouth,yes,EGHH,BOH,,http://www.bournemouthairport.com/,https://en.wikipedia.org/wiki/Bournemouth_Airport,RAF Hurn,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
1704,1704,2021-11-12 17:54:03+00:00,2021-11-12 18:17:01+00:00,400dc2,GMA01,,EGPF,G-SASC,RAYTHEON,Raytheon Aircraft Company,BEECH B200C Super Kingair,BE20,BL-150,,L2T,Gama Aviation,GAMA,GMA,,Gama Aviation,,2005-12-30,,,2005-01-01,,,2 x PRATT &amp; WHITNEY CANADA PT6A-42&nbsp;&nbsp;( HARTZELL HC-D4N-3A/D9383K )<br>,False,False,False,,,12,,,,,,,,,,,,,,,,,,,302591,,Namibia,AF,https://en.wikipedia.org/wiki/Namibia,
1705,1705,2021-11-12 17:18:36+00:00,2021-11-12 18:19:59+00:00,40666b,EZY656C,EGGW,EGPF,G-EZUR,AIRBUS,Airbus Sas,AIRBUS A320-214,A320,5064,,L2J,,EASY,EZY,,Easyjet Airline,,2012-04-12,,,2012-01-01,,,2 x CFM CFM56-5B4/3<br>,False,False,False,,No ADS-B Emitter Category Information,12,2419.0,EGGW,large_airport,London Luton Airport,51.874698638916016,-0.3683330118656158,526.0,EU,GB,GB-ENG,London,yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,302688,GB,United Kingdom,EU,https://en.wikipedia.org/wiki/United_Kingdom,Great Britain
